RowsA,ColsA,ColsB,CGRA,CPU,Speedup
34,35,53,77852,901619,"11,58"
34,35,54,94681,982846,"10,38"
34,35,55,115117,1001036,"8,70"
34,35,56,66965,952619,"14,23"
34,35,57,82640,969619,"11,73"
34,35,58,99315,1055606,"10,63"
34,35,59,119751,1073796,"8,97"
34,35,60,71701,1020619,"14,23"
34,35,61,87429,1110176,"12,70"
34,35,62,103948,1054619,"10,15"
34,35,63,124390,1071619,"8,61"
34,35,64,76419,1088546,"14,24"
34,35,65,92058,1182936,"12,85"
34,35,66,108606,1122619,"10,34"
34,35,67,129049,1139619,"8,83"
34,35,68,81140,1237506,"15,25"
34,35,69,96747,1255696,"12,98"
34,35,70,112325,1273813,"11,34"
34,35,71,132365,1207619,"9,12"
35,32,32,39252,513548,"13,08"
35,32,33,40097,529625,"13,21"
35,32,34,40566,545655,"13,45"
35,32,35,54639,600846,"11,00"
35,32,36,44088,618001,"14,02"
35,32,37,45136,593745,"13,15"
35,32,38,45487,609775,"13,41"
35,32,39,55521,625805,"11,27"
35,32,40,48961,686601,"14,02"
35,32,41,49980,657865,"13,16"
35,32,42,50303,673895,"13,40"
35,32,43,56370,689925,"12,24"
35,32,44,53803,755201,"14,04"
35,32,45,54883,721985,"13,15"
35,32,46,55092,738015,"13,40"
35,32,47,56974,754045,"13,23"
35,32,48,58645,823801,"14,05"
35,32,49,59696,786105,"13,17"
35,32,50,59995,802135,"13,37"
35,32,51,60663,818165,"13,49"
35,32,52,63487,892401,"14,06"
35,32,53,64538,850225,"13,17"
35,32,54,64799,866255,"13,37"
35,32,55,65472,882285,"13,48"
35,32,56,68329,961001,"14,06"
35,32,57,69380,914345,"13,18"
35,32,58,69647,930375,"13,36"
35,32,59,70288,1012451,"14,40"
35,32,60,73171,962435,"13,15"
35,32,61,74222,1046751,"14,10"
35,32,62,74513,1063901,"14,28"
35,32,63,75188,1081051,"14,38"
35,32,64,78013,1098126,"14,08"
35,32,65,79064,1115351,"14,11"
35,32,66,79293,1132501,"14,28"
35,32,67,79961,1149651,"14,38"
35,32,68,82855,1090675,"13,16"
35,32,69,83937,1183951,"14,11"
35,32,70,83051,1201101,"14,46"
35,32,71,81271,1218251,"14,99"
35,33,32,40404,529200,"13,10"
35,33,33,41242,583794,"14,16"
35,33,34,40677,562315,"13,82"
35,33,35,56294,619221,"11,00"
35,33,36,45384,636901,"14,03"
35,33,37,46463,611875,"13,17"
35,33,38,46841,628395,"13,42"
35,33,39,57185,644915,"11,28"
35,33,40,50401,707601,"14,04"
35,33,41,51452,677955,"13,18"
35,33,42,51798,694475,"13,41"
35,33,43,58037,710995,"12,25"
35,33,44,55387,778301,"14,05"
35,33,45,56468,744035,"13,18"
35,33,46,56718,760555,"13,41"
35,33,47,58708,777075,"13,24"
35,33,48,60373,849001,"14,06"
35,33,49,61488,810115,"13,18"
35,33,50,61741,826635,"13,39"
35,33,51,62442,843155,"13,50"
35,33,52,65359,919701,"14,07"
35,33,53,66442,876195,"13,19"
35,33,54,66751,892715,"13,37"
35,33,55,67421,909235,"13,49"
35,33,56,70345,990401,"14,08"
35,33,57,71428,942275,"13,19"
35,33,58,71711,958795,"13,37"
35,33,59,72410,1043426,"14,41"
35,33,60,75331,991835,"13,17"
35,33,61,76414,1078776,"14,12"
35,33,62,76727,1096451,"14,29"
35,33,63,77393,1114126,"14,40"
35,33,64,80317,1131726,"14,09"
35,33,65,81400,1149476,"14,12"
35,33,66,81680,1090915,"13,36"
35,33,67,82381,1184826,"14,38"
35,33,68,85303,1123995,"13,18"
35,33,69,85908,1220176,"14,20"
35,33,70,83726,1237851,"14,78"
35,33,71,81997,1255526,"15,31"
35,34,32,41556,544880,"13,11"
35,34,33,42418,561965,"13,25"
35,34,34,43010,619319,"14,40"
35,34,35,57989,637596,"11,00"
35,34,36,46680,655801,"14,05"
35,34,37,47790,630005,"13,18"
35,34,38,48200,647015,"13,42"
35,34,39,58854,664025,"11,28"
35,34,40,51841,728601,"14,05"
35,34,41,52923,698045,"13,19"
35,34,42,53267,715055,"13,42"
35,34,43,59672,732065,"12,27"
35,34,44,56971,801401,"14,07"
35,34,45,58084,766085,"13,19"
35,34,46,58392,783095,"13,41"
35,34,47,60506,800105,"13,22"
35,34,48,62101,874201,"14,08"
35,34,49,63248,834125,"13,19"
35,34,50,63496,851135,"13,40"
35,34,51,64231,868145,"13,52"
35,34,52,67231,947001,"14,09"
35,34,53,68346,902165,"13,20"
35,34,54,68690,919175,"13,38"
35,34,55,69388,936185,"13,49"
35,34,56,72361,1019801,"14,09"
35,34,57,73476,970205,"13,20"
35,34,58,73781,987215,"13,38"
35,34,59,74512,1074401,"14,42"
35,34,60,77491,1021235,"13,18"
35,34,61,78606,1110801,"14,13"
35,34,62,78916,1129001,"14,31"
35,34,63,79614,1147201,"14,41"
35,34,64,82621,1165326,"14,10"
35,34,65,83736,1183601,"14,13"
35,34,66,84072,1201801,"14,29"
35,34,67,84807,1220001,"14,39"
35,34,68,87751,1238126,"14,11"
35,34,69,86512,1256401,"14,52"
35,34,70,84433,1274601,"15,10"
35,34,71,82345,1292801,"15,70"
35,35,32,42708,560553,"13,13"
35,35,33,43595,618521,"14,19"
35,35,34,44229,637246,"14,41"
35,35,35,59623,655894,"11,00"
35,35,36,47976,630630,"13,14"
35,35,37,49117,693421,"14,12"
35,35,38,49503,712146,"14,39"
35,35,39,60461,730871,"12,09"
35,35,40,53281,700630,"13,15"
35,35,41,54394,768321,"14,13"
35,35,42,54769,787046,"14,37"
35,35,43,61392,805771,"13,13"
35,35,44,58555,770630,"13,16"
35,35,45,59701,843221,"14,12"
35,35,46,60073,861946,"14,35"
35,35,47,62342,880671,"14,13"
35,35,48,63829,840630,"13,17"
35,35,49,64975,918121,"14,13"
35,35,50,65280,936846,"14,35"
35,35,51,66059,955571,"14,47"
35,35,52,69103,910630,"13,18"
35,35,53,70284,993021,"14,13"
35,35,54,70592,1011746,"14,33"
35,35,55,71371,1030471,"14,44"
35,35,56,74377,980630,"13,18"
35,35,57,75524,1067921,"14,14"
35,35,58,75863,1086646,"14,32"
35,35,59,76676,1033130,"13,47"
35,35,60,79651,1124096,"14,11"
35,35,61,80798,1068130,"13,22"
35,35,62,81138,1085630,"13,38"
35,35,63,81918,1103130,"13,47"
35,35,64,84925,1198919,"14,12"
35,35,65,86072,1138130,"13,22"
35,35,66,86445,1155630,"13,37"
35,35,67,87225,1173130,"13,45"
35,35,68,88516,1273896,"14,39"
35,35,69,87110,1208130,"13,87"
35,35,70,84921,1225595,"14,43"
35,35,71,82742,1243130,"15,02"
